XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark,Velocity
11.72463,12.16093,-7.389618,0.03316921,-0.01733967,0.01253552,5.899997,0,9.379443
11.0505,13.05727,-7.019714,0.03457883,-0.01623201,0.011113,5.999997,0,11.23948
10.35616,14.18635,-6.799225,0.03575796,-0.01496893,0.009453107,6.099997,0,13.09234
9.931134,14.23365,-6.967773,0.03611871,-0.01425776,0.008322829,6.199996,0,4.647801
9.704287,14.25991,-6.947418,0.03604673,-0.01402064,0.008136732,6.299996,0,2.306998
9.464043,15.40203,-6.832031,0.03755588,-0.01360631,0.007946795,6.399996,0,11.54182
8.853988,18.72027,-6.858887,0.04167238,-0.01273333,0.006389502,6.499996,0,33.78214
7.976896,24.08084,-6.516022,0.04856686,-0.01151518,0.00293526,6.599996,0,53.92918
6.284609,31.66371,-5.469269,0.05696198,-0.009308443,-0.002434647,6.699996,0,77.12509
3.359657,38.54651,-5.319977,0.06487452,-0.004894836,-0.009506986,6.799996,0,74.67838
-358.644,42.45693,-5.824036,0.07008533,-0.001931719,-0.01521917,6.899996,0,44.4105
-359.3405,45.53276,-6.604675,0.07413242,-0.0008908969,-0.02018915,6.999996,0,32.61978
-0.02856445,47.69445,-7.513214,0.07806937,0.0002735384,-0.02408825,7.099996,0,24.48266
-1.126068,49.73657,-8.018799,0.08073562,0.001556877,-0.02744401,7.199996,0,23.68642
-4.004028,52.82389,-8.206451,0.08295377,0.005926066,-0.0321598,7.299995,0,42.18657
-8.369843,55.06382,-7.771698,0.08122562,0.01173043,-0.03688176,7.399995,0,49.47077
-12.50333,54.86558,-7.260529,0.07652659,0.01727134,-0.03937111,7.499995,0,41.65434
-17.42038,53.83771,353.0975,0.06823179,0.02361636,-0.04251485,7.599995,0,50.17165
-22.05786,52.5524,353.4272,0.05820251,0.0289983,-0.04644227,7.699995,0,47.93558
-26.91821,50.22512,354.4786,0.04576098,0.03429149,-0.05170759,7.799995,0,53.02141
-32.11658,46.88224,355.3422,0.032723,0.03827912,-0.0581441,7.899995,0,60.07618
-37.53235,42.75442,356.1656,0.02054178,0.04144773,-0.06643219,7.999995,0,65.69113
-41.99442,38.04277,357.2766,0.009726965,0.04301592,-0.07527516,8.099995,0,60.52807
-45.07547,32.88808,359.4448,0.0004556831,0.04410828,-0.082355,8.199995,0,50.35701
-46.96216,28.76966,0.8745697,-0.005616997,0.0438955,-0.08743624,8.299995,0,37.53603
-47.13321,27.20196,1.690384,-0.007764386,0.04401031,-0.08718889,8.399996,0,11.31582
-46.23425,25.99692,2.344712,-0.007641533,0.04355123,-0.083111,8.499996,0,12.41102
-44.42026,24.11102,2.787182,-0.006482709,0.04295594,-0.07705788,8.599997,0,24.19968
-41.9588,20.58878,2.622198,-0.005095776,0.04113532,-0.07079994,8.699997,0,43.91949
-38.21423,17.03309,2.15803,-0.003813561,0.0383141,-0.06367216,8.799997,0,53.85509
-33.85678,13.81727,2.080033,-0.002659068,0.03498633,-0.05446353,8.899998,0,54.43064
-28.1297,10.1348,2.489089,-0.002041668,0.0302818,-0.04447109,8.999998,0,67.05507
-23.8783,6.327637,2.385623,-0.00287446,0.02634018,-0.03692471,9.099998,0,57.37614
-19.11774,1.945565,2.181802,-0.004710765,0.02153668,-0.02994668,9.199999,0,65.23176
-15.1944,-1.901917,2.21998,-0.007365351,0.01754989,-0.02480746,9.299999,0,54.86763
-11.11414,-5.901825,2.088014,-0.01056744,0.0130946,-0.01983338,9.4,0,57.35567
-8.206329,-8.105957,1.459794,-0.01328378,0.01026699,-0.01555239,9.5,0,37.64225
-6.184875,-9.471008,-359.5086,-0.01542602,0.008060887,-0.01146035,9.6,0,26.86384
-4.605896,-11.28397,-0.07531738,-0.01754634,0.006118303,-0.008741652,9.700001,0,25.089
-2.221222,-12.98114,-0.2035828,-0.02029593,0.002985488,-0.005948016,9.800001,0,29.34009
-1.328156,-14.09058,-0.1422729,-0.02258107,0.001650786,-0.003859417,9.900002,0,14.23788
-1.442657,-16.81958,-0.01480103,-0.02660194,0.001622023,-0.003575853,10,0,27.31461
-2.746094,-22.09497,0.5598654,-0.03333253,0.003016343,-0.005612613,10.1,0,54.43784
-5.791321,-29.86023,1.626798,-0.04191966,0.005994025,-0.01039065,10.2,0,83.34313
-5.678375,-34.21027,3.346901,-0.04772127,0.006309198,-0.01481237,10.3,0,45.16215
-5.733246,-35.33917,4.478818,-0.05009566,0.006138633,-0.01741248,10.4,0,15.1746
-6.331055,-36.72662,4.697914,-0.05190576,0.006717354,-0.02011512,10.5,0,15.0555
-7.025726,-38.96118,4.861102,-0.05345556,0.007553298,-0.02198867,10.6,0,23.26968
-8.485229,-41.04187,4.586679,-0.05469428,0.009268705,-0.0234446,10.7,0,25.86024
-10.25519,-43.67389,-356.6927,-0.05653671,0.01133246,-0.02542868,10.8,0,35.76538
-10.2236,-46.47678,-356.918,-0.05799374,0.01124392,-0.02650941,10.90001,0,28.51752
-9.917542,-46.97708,-356.6837,-0.05930207,0.0109582,-0.02667091,11.00001,0,6.000288
-9.072449,-49.23276,-356.1664,-0.06254159,0.009091419,-0.02955636,11.10001,0,23.84779
-8.484955,-54.75693,5.538382,-0.06863131,0.007512221,-0.03640466,11.20001,0,55.5808
-6.952271,-59.84302,7.603583,-0.0751534,0.004945221,-0.04269527,11.30001,0,54.45941
-5.685486,-60.72543,8.74358,-0.07865574,0.00269118,-0.04434526,11.40001,0,18.61243
-4.911255,-60.30627,8.555046,-0.07964145,0.001856279,-0.04300969,11.50001,0,8.917449
-5.066193,-58.9903,8.34381,-0.078275,0.002073416,-0.0408788,11.60001,0,13.22912
-5.08255,-58.21646,8.068467,-0.0763169,0.00238677,-0.03948465,11.70001,0,7.98189
-4.856445,-56.54648,7.088747,-0.0738702,0.002260464,-0.03673831,11.80001,0,18.75487
-4.509735,-53.51093,6.152311,-0.07048696,0.0023498,-0.0321791,11.90001,0,31.22199
-4.746307,-50.17554,5.066355,-0.06660581,0.002966944,-0.02735787,12.00001,0,34.3178
-4.886871,-45.47672,3.765164,-0.06083637,0.003603409,-0.02232464,12.10001,0,47.71458
-5.204834,-41.24405,3.070866,-0.05458603,0.004157752,-0.01889356,12.20001,0,42.40498
-6.038361,-36.10611,2.328876,-0.04611375,0.005695759,-0.01533661,12.30001,0,51.86133
-6.641418,-30.38321,-358.7783,-0.03696577,0.006813748,-0.01198256,12.40001,0,57.39525
-6.617462,-24.77411,-359.485,-0.02805927,0.00713683,-0.009140208,12.50001,0,55.72009
-6.353851,-20.03098,-0.3587341,-0.02066569,0.006855895,-0.006924435,12.60001,0,47.3208
-5.939514,-16.79065,-1.328979,-0.01506195,0.006452457,-0.005589508,12.70001,0,33.07258
-5.697327,-15.80484,-1.720764,-0.01317424,0.006358104,-0.004984665,12.80001,0,10.51263
-5.960846,-15.2959,-1.986542,-0.01205821,0.006924323,-0.00493633,12.90001,0,6.103749
-9.005493,-11.86456,-1.973022,-0.007521817,0.01114423,-0.006027883,13.00001,0,45.88616
-14.89328,-4.674011,-1.555298,0.0007408597,0.01841135,-0.01088565,13.10001,0,93.67076
-20.98221,2.638947,-1.539124,0.009208728,0.02481078,-0.02147831,13.20001,0,95.17116
-23.8681,5.558805,-2.083099,0.01341971,0.02782804,-0.02981706,13.30001,0,39.91923
-25.92291,6.536489,-2.355499,0.01520133,0.03024983,-0.03662895,13.40001,0,22.41996
-27.39984,6.731057,-2.385803,0.0150429,0.03167837,-0.04082169,13.50002,0,14.87769
-28.26038,6.661716,-2.265015,0.01404073,0.0327167,-0.04371189,13.60002,0,8.668208
-29.49078,6.511362,-1.739716,0.01266271,0.03371475,-0.04682866,13.70002,0,13.16982
-32.32352,7.206732,358.5634,0.01184157,0.03583341,-0.05117504,13.80002,0,29.68489
-35.17682,7.584451,359.3359,0.01024549,0.03776288,-0.05687741,13.90002,0,30.33696
-35.65143,6.95757,0.009148685,0.008366562,0.03782499,-0.05945453,14.00002,0,7.641223
-35.34814,6.429978,0.5164209,0.007109095,0.03783372,-0.0596915,14.10002,0,5.637105
-35.56992,6.756004,0.7562555,0.00702965,0.03775777,-0.05944665,14.20002,0,5.510728
-35.49222,7.333583,0.637014,0.007693779,0.0378204,-0.05886482,14.30002,0,5.23392
-35.12234,7.356987,0.5232457,0.008208581,0.03745188,-0.0579449,14.40002,0,3.83594
-34.74088,7.349727,0.5108998,0.008116219,0.0372852,-0.05712219,14.50002,0,3.85629
-34.25977,7.118901,0.4624744,0.008065786,0.03685753,-0.05542806,14.60002,0,5.496507
-33.44226,7.138202,0.3669965,0.008362725,0.03628204,-0.05328926,14.70002,0,8.213859
-33.00705,7.242857,0.3810725,0.008526713,0.03597048,-0.05188163,14.80002,0,4.476235
-33.07846,7.209013,0.3931094,0.008473776,0.03609672,-0.05200098,14.90002,0,0
-33.11096,7.219754,0.3247597,0.008504055,0.03590309,-0.05290451,15.00002,0,0
-33.17416,7.306203,0.06813754,0.009056322,0.03618652,-0.05316247,15.10002,0,2.306998
-32.83975,7.520684,359.6911,0.01010779,0.0357013,-0.05254427,15.20002,0,4.597004
-32.51245,7.711108,359.4967,0.01092,0.03561357,-0.0514884,15.30002,0,3.753437
-32.20752,7.805951,359.3472,0.01140267,0.03538005,-0.05068364,15.40002,0,3.31022
-32.07947,7.783428,359.2909,0.01128168,0.03522577,-0.05037017,15.50002,0,0
-32.01498,7.523584,359.3557,0.01087306,0.03517892,-0.05038795,15.60002,0,2.373881
-32.09085,7.327324,359.5108,0.01060928,0.0352355,-0.0506545,15.70002,0,1.855748
-32.02887,7.428512,359.4104,0.01075395,0.03533684,-0.0505268,15.80002,0,0
-31.94196,7.397007,359.3553,0.01081504,0.035009,-0.05053854,15.90002,0,0
-31.86642,7.263602,359.3704,0.01066607,0.03498932,-0.05043224,16.00002,0,0
-31.78293,6.850305,359.4526,0.01024165,0.03504194,-0.05009457,16.10003,0,3.83594
-31.63715,6.447396,359.4847,0.009772632,0.0349246,-0.0499255,16.20003,0,4.149581
