XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark,Velocity
339.9261,-323.846,-4.241058,0.049797,0.02454089,-0.009694956,5.899997,0,30.79537
340.5044,-320.2097,-4.256042,0.0497338,0.02390402,-0.01101154,5.999997,0,36.76694
340.5368,-317.1032,-4.733734,0.04944516,0.02412983,-0.01270888,6.099997,0,29.81382
340.6585,-314.4493,-4.8508,0.04907988,0.02419122,-0.01452957,6.199996,0,26.20004
340.8478,-311.19,-5.052124,0.04784412,0.02474607,-0.01745712,6.299996,0,32.04355
340.3804,-307.3846,-5.199341,0.04544613,0.02583489,-0.0208509,6.399996,0,37.87858
340.0627,-304.2415,-5.643768,0.04281307,0.02633341,-0.02358146,6.499996,0,30.38337
340.6227,-301.2875,-6.249023,0.04144492,0.02573575,-0.0257061,6.599996,0,28.63803
342.1261,-297.5648,-7.195862,0.04309236,0.02352957,-0.02862702,6.699996,0,38.42031
343.594,-292.9486,-8.855591,0.04679509,0.02142757,-0.03333228,6.799996,0,46.58379
345.2813,-288.6249,-10.0499,0.05088785,0.01928701,-0.03778791,6.899996,0,44.94146
347.0591,-285.4094,349.2395,0.05336158,0.01635797,-0.03972547,6.999996,0,35.93352
348.9028,-282.4962,348.9655,0.05370199,0.01379043,-0.04092638,7.099996,0,34.09812
349.4454,-279.8736,349.2191,0.05207286,0.01283224,-0.04127752,7.199996,0,27.36042
349.8766,-277.7562,349.5612,0.04966176,0.01212306,-0.04058684,7.299995,0,22.46181
350.0816,-275.9228,349.7112,0.0472423,0.01163421,-0.04010016,7.399995,0,18.76322
350.1462,-273.7315,349.8858,0.04416944,0.01141186,-0.03954159,7.499995,0,22.29041
350.2479,-272.2886,350.0808,0.04165491,0.0112967,-0.03820597,7.599995,0,14.91972
350.5338,-271.0801,350.19,0.0394349,0.01046926,-0.03687654,7.699995,0,12.6422
351.0855,-268.9876,349.8063,0.03803828,0.008806136,-0.03692647,7.799995,0,21.39087
352.1967,-266.1971,348.8512,0.03681519,0.006339862,-0.03764884,7.899995,0,30.26721
353.5677,-262.9182,348.1869,0.03520912,0.003177394,-0.03952798,7.999995,0,35.40019
355.1602,-258.2366,347.7377,0.03305387,2.580089E-05,-0.04431685,8.099995,0,49.2344
357.7,-253.5297,347.9363,0.03126781,-0.003364448,-0.05069613,8.199995,0,53.62635
359.6008,-251.1577,348.2208,0.03040313,-0.006304111,-0.05446544,8.299995,0,30.57598
1.253828,-251.7568,348.3702,0.03146537,-0.008876119,-0.05562872,8.399996,0,17.64531
3.359578,-254.2879,348.5311,0.03508929,-0.01270341,-0.05331047,8.499996,0,33.01336
6.182392,-259.0862,348.5262,0.03954624,-0.01667877,-0.04663187,8.599997,0,55.65963
6.134496,-264.329,348.5733,0.04122147,-0.01639546,-0.03818707,8.699997,0,52.47965
8.993824,-270.9016,350.1468,0.04097614,-0.01871843,-0.02830237,8.799997,0,75.20825
-348.4762,-279.8251,351.7732,0.03859184,-0.0223926,-0.01655666,8.899998,0,96.86456
-347.1274,-289.1001,352.513,0.03268249,-0.02353182,-0.005994411,8.999998,0,95.54422
-346.7408,-300.3754,352.9088,0.02242143,-0.02252039,0.006523949,9.099998,0,113.7778
-346.8401,-310.5403,353.7806,0.01246524,-0.0218388,0.01680695,9.199999,0,103.9922
-346.6966,-317.5545,356.0352,0.004095791,-0.02178293,0.02459296,9.299999,0,78.44425
-346.9002,-322.5679,357.7861,-0.002225274,-0.02136107,0.03075083,9.4,0,56.7863
-346.9142,-326.3887,357.803,-0.006548657,-0.02123153,0.03526881,9.5,0,38.24468
-346.5485,-328.2699,357.9048,-0.008175696,-0.02187626,0.03860191,9.6,0,19.4192
-345.8906,-328.8486,357.8529,-0.007895092,-0.02290021,0.04056685,9.700001,0,8.704251
-346.3189,-327.8669,358.2531,-0.005107975,-0.02192764,0.04032173,9.800001,0,10.57203
-346.7827,-327.2001,357.4709,-0.001910977,-0.02160097,0.03950172,9.900002,0,12.30334
-345.7357,-322.6619,356.8761,0.004620191,-0.02308802,0.03627292,10,0,48.29842
-345.0768,-315.9781,356.68,0.01247207,-0.0238226,0.02945497,10.1,0,67.68048
-343.942,-307.119,355.7321,0.02181268,-0.02582326,0.01924141,10.2,0,92.27769
-342.4863,-298.4265,355.3305,0.02946128,-0.02802223,0.008003799,10.3,0,89.35913
-341.347,-287.8775,356.5408,0.0355911,-0.030123,-0.005701371,10.4,0,103.0093
-340.3361,-280.5903,357.0574,0.0391883,-0.03267767,-0.01656878,10.5,0,72.05545
-339.2898,-276.0477,357.308,0.0407525,-0.03492239,-0.02407702,10.6,0,45.83324
-338.7564,-273.0488,357.4203,0.04155725,-0.03569138,-0.02882317,10.7,0,30.08564
-339.5048,-273.3752,356.6609,0.04320941,-0.03376855,-0.03009029,10.8,0,10.3324
