XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark,Velocity
-9.632904,16.07549,-12.37164,-0.04452513,-0.07182056,-0.2642322,7.499995,0,4.813255
-9.313019,16.28993,-12.29572,-0.04435661,-0.0725896,-0.2636905,7.599995,0,4.015379
-9.049957,16.24354,-12.24475,-0.04407949,-0.07301168,-0.263066,7.699995,0,2.683408
-9.232056,16.21947,-12.3313,-0.04376185,-0.07296135,-0.2630363,7.799995,0,2.055841
-9.553192,16.44535,-12.40314,-0.04329142,-0.0723865,-0.2635082,7.899995,0,3.936638
-9.874695,16.67899,-12.41287,-0.04307647,-0.0720742,-0.264354,7.999995,0,3.936638
-10.22345,16.77978,-12.5451,-0.04301994,-0.07148337,-0.2652018,8.099995,0,3.753437
-10.48041,16.72663,-12.582,-0.04315426,-0.07135388,-0.2659686,8.199995,0,2.624425
-10.8046,16.75196,-12.62128,-0.04328237,-0.0709622,-0.2663717,8.299995,0,3.23851
-10.95883,16.76276,-12.61652,-0.04320771,-0.07052577,-0.2670249,8.399996,0,0
-11.02478,16.80427,-12.70438,-0.04313748,-0.07049181,-0.2674764,8.499996,0,0
-11.04706,16.87395,-12.72397,-0.04312363,-0.07045917,-0.2675608,8.599997,0,0
-11.21338,16.88068,-12.78165,-0.04300446,-0.07022963,-0.267543,8.699997,0,1.724585
-11.28809,16.98869,-12.74347,-0.04282336,-0.07006395,-0.2679121,8.799997,0,0
-11.38275,17.09856,-12.76901,-0.04273555,-0.0701253,-0.268039,8.899998,0,0
-11.39325,17.04792,-12.81424,-0.04274662,-0.06992311,-0.2683462,8.999998,0,0
-11.44485,17.05267,-12.88062,-0.04277113,-0.06989692,-0.2683568,9.099998,0,0
-11.41324,17.0651,-12.84949,-0.04271706,-0.06980978,-0.2682148,9.199999,0,0
-11.4097,17.03392,-12.83365,-0.04277509,-0.0700709,-0.2679871,9.299999,0,0
-11.31689,17.06773,-12.9227,-0.04257452,-0.0701035,-0.268003,9.4,0,0
-11.3161,16.99555,-12.87872,-0.04269245,-0.07044862,-0.2679828,9.5,0,0
-11.20633,16.58036,-12.52704,-0.04351455,-0.07026036,-0.2675474,9.6,0,5.004584
-10.81778,12.4649,-10.08646,-0.05104239,-0.07024725,-0.2649144,9.700001,0,43.81955
-9.693146,3.975994,-6.585815,-0.06557176,-0.07129178,-0.2605506,9.800001,0,86.58681
-7.928772,-7.639374,-2.575806,-0.08454759,-0.07291815,-0.2575588,9.900002,0,118.2257
-6.754517,-18.11099,-0.02407837,-0.10243,-0.07393949,-0.2567454,10,0,105.2106
-5.598541,-25.38068,2.285914,-0.1158738,-0.07538129,-0.2577271,10.1,0,74.76539
