XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
-7.343475,-63.52362,12.08514,-0.09415953,0.007407024,-0.06940386,6.199996,0
-3.231903,-67.6207,11.09792,-0.1031015,0.0008390318,-0.07050032,6.299996,0
-359.9578,-70.22644,10.56399,-0.1105861,-0.005008909,-0.07131959,6.399996,0
-356.8761,-70.43463,9.794966,-0.1158013,-0.01075536,-0.06861942,6.499996,0
6.547216,-68.62421,9.403781,-0.1181851,-0.01702654,-0.06373454,6.599996,0
10.87713,-66.78027,9.114289,-0.1189598,-0.02403275,-0.05762718,6.699996,0
14.04185,-64.49966,8.861508,-0.1177983,-0.02962301,-0.05150967,6.799996,0
16.15659,-62.46298,8.255011,-0.1153805,-0.03349736,-0.04597329,6.899996,0
17.44365,-59.62607,7.611378,-0.1120129,-0.03561206,-0.03895642,6.999996,0
15.55871,-55.00198,6.842927,-0.1061803,-0.03214083,-0.02948278,7.099996,0
12.15634,-52.22488,4.97519,-0.09914593,-0.02630671,-0.0216324,7.199996,0
10.11561,-48.90662,3.594531,-0.09000181,-0.02232532,-0.01402812,7.299995,0
10.94176,-44.25381,2.871663,-0.08031836,-0.02332627,-0.007669931,7.399995,0
14.68063,-35.39822,2.733755,-0.06511395,-0.02824097,0.001130145,7.499995,0
16.06585,-26.83176,2.61027,-0.05125773,-0.03102389,0.009978682,7.599995,0
16.57741,-19.58432,2.044343,-0.03857663,-0.03210247,0.01855167,7.699995,0
16.73527,-12.48666,1.644845,-0.02501103,-0.03202585,0.02579033,7.799995,0
15.96239,-6.841248,1.299382,-0.01476562,-0.03064985,0.03067952,7.899995,0
15.07731,-1.375946,0.6691447,-0.005042635,-0.02845252,0.03168798,7.999995,0
13.55865,3.615503,-359.8596,0.003859799,-0.02480207,0.02810104,8.099995,0
11.8895,8.696868,-0.2611694,0.01258046,-0.02178681,0.02233909,8.199995,0
10.90978,10.81664,-0.5368042,0.01708078,-0.01939664,0.01778667,8.299995,0
9.402103,12.31075,-0.7141418,0.02113013,-0.01675397,0.01493046,8.399996,0
8.220424,15.89449,-0.3545532,0.0271626,-0.01505082,0.01286802,8.499996,0
7.949838,19.60333,-0.5391235,0.03380061,-0.01430192,0.01090088,8.599997,0
7.642634,26.25291,-1.169861,0.04458828,-0.01450493,0.007309025,8.699997,0
7.56708,31.50169,-1.593018,0.05358766,-0.01447236,0.004219035,8.799997,0
7.359632,35.91302,-2.721832,0.06294664,-0.0150632,0.001048038,8.899998,0
7.642926,39.81345,-3.410797,0.06998025,-0.01663788,-0.002136117,8.999998,0
8.621194,43.93633,-3.709534,0.07557534,-0.01906108,-0.006269543,9.099998,0
9.336811,47.21701,-4.368103,0.0783305,-0.02029718,-0.009404698,9.199999,0
9.691557,50.8278,-5.197937,0.0791527,-0.02052519,-0.0123811,9.299999,0
9.933066,54.76225,-5.6492,0.07727943,-0.02044418,-0.01452684,9.4,0
9.955997,58.59074,-5.767365,0.07353102,-0.02069832,-0.01633506,9.5,0
9.976896,62.56197,-5.483826,0.06875569,-0.02095466,-0.01965019,9.6,0
9.60129,66.75659,-5.128967,0.06328596,-0.02065422,-0.02517821,9.700001,0
9.170698,71.08085,-5.210114,0.05922637,-0.01973319,-0.03196391,9.800001,0
9.52196,76.71658,-5.597107,0.05639151,-0.02073335,-0.04003604,9.900002,0
10.75931,81.81684,-5.880157,0.05493525,-0.02322381,-0.04698371,10,0
12.23838,86.90894,-6.267487,0.05441405,-0.02611237,-0.05427866,10.1,0
13.16882,90.83821,-6.622314,0.05366044,-0.02850105,-0.06063462,10.2,0
13.95082,93.67107,-6.768158,0.05255806,-0.03016082,-0.06551313,10.3,0
14.46092,96.29642,-6.760773,0.05107677,-0.03178276,-0.07016291,10.4,0
14.1498,97.02473,-7.453552,0.0494144,-0.03174663,-0.07268541,10.5,0
13.31769,97.21985,-7.732239,0.0480721,-0.02996158,-0.07370821,10.6,0
10.9583,96.41724,-9.096252,0.04716981,-0.02546714,-0.07406262,10.7,0
-351.827,95.36787,-10.34265,0.04525285,-0.02025724,-0.0741742,10.8,0
-354.9286,92.78451,-11.21643,0.04112598,-0.01415563,-0.07177565,10.90001,0
-357.2267,88.29768,-11.49203,0.03580956,-0.009438539,-0.06678656,11.00001,0
-1.236969,82.59408,-11.72513,0.0296969,-0.00192373,-0.05978688,11.10001,0
-5.290375,75.08229,-11.30215,0.02242935,0.005037862,-0.04944271,11.20001,0
-8.08847,63.42307,-9.139282,0.01351935,0.009729839,-0.03457243,11.30001,0
-10.43939,50.56758,-6.311371,0.003436223,0.01270104,-0.02140849,11.40001,0
-11.01746,40.69409,-4.494659,-0.00492301,0.01311493,-0.01347301,11.50001,0
-10.90634,29.96671,357.0996,-0.01392308,0.01274293,-0.008717405,11.60001,0
-11.87677,21.51251,358.3609,-0.02065993,0.01349886,-0.007251515,11.70001,0
-13.70697,13.43635,359.2791,-0.0259534,0.01584614,-0.008137134,11.80001,0
-16.52411,9.631667,359.5968,-0.02492169,0.01906535,-0.01328678,11.90001,0
-18.81808,9.021047,359.0793,-0.01883818,0.0215457,-0.01927168,12.00001,0
-19.55884,8.81144,-1.74411,-0.01124265,0.0223644,-0.02405384,12.10001,0
-20.22064,8.650205,-2.723785,-0.002533041,0.02319416,-0.02900238,12.20001,0
-21.23383,9.255847,-3.847534,0.005764112,0.02421984,-0.03298607,12.30001,0
-23.31107,10.13123,-5.348846,0.01485781,0.02618515,-0.0357886,12.40001,0
-24.52524,10.6938,-6.559204,0.02100968,0.02726489,-0.03777933,12.50001,0
-25.25656,11.57273,-8.271576,0.02546388,0.02777289,-0.03981678,12.60001,0
-26.62079,12.31893,-9.913086,0.02791838,0.02904414,-0.0423867,12.70001,0
-29.03845,12.56528,-10.58267,0.02706739,0.03150865,-0.04577528,12.80001,0
-30.68369,11.58302,-10.30991,0.02363954,0.03304748,-0.04822704,12.90001,0
-32.72385,9.073106,-9.29837,0.01774107,0.03537738,-0.05068473,13.00001,0
-34.59714,5.788669,-8.395844,0.01199097,0.03710711,-0.05345823,13.10001,0
-35.68448,2.793292,-7.914154,0.008034881,0.03833297,-0.0559306,13.20001,0
-36.46683,-1.34082,-6.661743,0.004644127,0.03893755,-0.05725062,13.30001,0
-36.56778,-6.452332,-4.89035,0.001310137,0.03910281,-0.05881494,13.40001,0
-35.61972,-11.15485,-3.215149,-0.0007792683,0.03856249,-0.06018568,13.50002,0
-34.67038,-13.73621,-2.527954,-0.0001984984,0.03794987,-0.06084688,13.60002,0
-34.55768,-15.00513,-2.243378,0.001861404,0.03763072,-0.06202073,13.70002,0
-34.29202,-16.01303,-1.857269,0.003933464,0.03754218,-0.06300703,13.80002,0
-33.32172,-16.23184,-1.700623,0.006161201,0.03658846,-0.06134876,13.90002,0
-32.40317,-16.00735,-1.646912,0.007675088,0.03555499,-0.05815531,14.00002,0
-31.37695,-15.215,-1.907623,0.008805971,0.03423981,-0.05433342,14.10002,0
-30.43597,-13.95721,-2.032471,0.009504808,0.03315354,-0.05126698,14.20002,0
-30.67682,-11.74542,-2.39267,0.01012122,0.0333388,-0.05035029,14.30002,0
-31.07547,-7.846649,-2.65213,0.01169427,0.03375126,-0.05037358,14.40002,0
-31.28217,-4.669067,-1.983307,0.01183026,0.03402325,-0.04995746,14.50002,0
-31.14801,-3.383789,-1.270599,0.009916093,0.0337521,-0.0495174,14.60002,0
-29.82922,-2.139923,-1.259338,0.008623894,0.03229272,-0.04810154,14.70002,0
-29.46411,-1.433594,-0.52005,0.008112978,0.03168499,-0.04753632,14.80002,0
-29.66727,-1.848602,-359.6763,0.006532222,0.0318548,-0.04712307,14.90002,0
-29.94235,-1.892792,0.6836717,0.005828317,0.03208538,-0.04732052,15.00002,0
-30.61554,-1.462891,0.513878,0.006721999,0.03270394,-0.04799322,15.10002,0
-30.86475,-0.6821899,-0.1265564,0.008201856,0.03302833,-0.04891003,15.20002,0
-31.2467,-359.9122,-0.4632263,0.009674363,0.03335705,-0.04987429,15.30002,0
-31.49756,0.7044024,-0.7096558,0.01131142,0.03349046,-0.05081877,15.40002,0
-31.7348,1.478215,-1.085754,0.01320814,0.03386657,-0.05137965,15.50002,0
-31.97708,3.78916,-1.326874,0.01618916,0.03416014,-0.05203044,15.60002,0
-31.97067,5.490869,-1.856842,0.01829318,0.03416636,-0.05250893,15.70002,0
-31.78354,6.547701,-2.23349,0.0197533,0.0340149,-0.05248206,15.80002,0
-31.63751,6.807345,-2.258392,0.02022091,0.03381716,-0.05206542,15.90002,0
-31.30145,6.550922,-2.065125,0.01977049,0.03329297,-0.05131578,16.00002,0
-30.88077,5.928343,358.4222,0.01866932,0.032905,-0.05002269,16.10003,0
-30.56491,5.269202,358.8296,0.01733507,0.03250355,-0.04906878,16.20003,0
-30.52036,4.438641,359.2228,0.0156151,0.03238535,-0.04843234,16.30003,0
-30.41821,3.887688,359.6342,0.01414,0.03217323,-0.04783345,16.40003,1
-30.41254,3.493018,359.8597,0.01263003,0.0322866,-0.04754929,16.50003,0
-30.47574,2.739899,0.2428343,0.01117621,0.03254444,-0.04797375,16.60003,0
-30.75024,1.741946,0.7067877,0.009223346,0.03272865,-0.04858936,16.70003,0
-31.08182,0.801178,1.185131,0.007144544,0.03307676,-0.0498529,16.80003,0
