XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
-325.38,-303.4567,6.013743,0.1099227,-0.07138076,0.04405289,7.499995,0
-325.1824,-302.651,6.458769,0.1121304,-0.07159296,0.04483599,7.599995,0
-324.8524,-300.8242,6.687717,0.114015,-0.07243987,0.04322638,7.699995,0
-324.9057,-297.5027,6.72634,0.114404,-0.0718753,0.03812222,7.799995,0
-325.8004,-292.5474,6.776049,0.1133208,-0.06948182,0.02898828,7.899995,0
-326.8307,-285.8718,6.88894,0.1114672,-0.06575889,0.01738396,7.999995,0
-329.1343,-278.8718,6.680356,0.1083325,-0.05918048,0.006222519,8.099995,0
-332.1046,-271.8882,6.830342,0.1036685,-0.05195272,-0.003683992,8.199995,0
-334.9926,-265.7977,6.910113,0.09672811,-0.04602176,-0.01325596,8.299995,0
-338.9939,-260.8154,6.300548,0.08849023,-0.03804753,-0.0216285,8.399996,0
-341.5399,-259.2452,5.374575,0.08040863,-0.03199159,-0.02563892,8.499996,0
-345.0901,-260.4589,3.485574,0.07382785,-0.02514455,-0.02665066,8.599997,0
-349.7201,-262.7564,2.225629,0.06793175,-0.01668875,-0.02465614,8.699997,0
-354.2005,-265.9064,0.9809498,0.06227249,-0.008358303,-0.02079119,8.799997,0
-358.2804,-269.9156,0.1759788,0.05612281,-0.001663152,-0.01549879,8.899998,0
358.5507,-273.2018,-0.2507019,0.04988546,0.003392555,-0.01066492,8.999998,0
356.2423,-275.1819,-0.740387,0.04506448,0.007056406,-0.007927407,9.099998,0
354.3778,-277.3331,-0.7043152,0.04137294,0.009761699,-0.005309113,9.199999,0
351.4823,-278.6642,-0.5800476,0.03594017,0.01417539,-0.004539235,9.299999,0
349.4546,-279.0949,-1.27652,0.03112974,0.0167979,-0.004514758,9.4,0
350.1575,-280.2222,-1.626678,0.02797968,0.01602004,-0.004917294,9.5,0
351.8781,-280.9201,-1.407867,0.02740013,0.01315521,-0.00558958,9.6,0
352.1786,-282.3686,-1.498688,0.02830046,0.01214442,-0.004940245,9.700001,0
351.4503,-283.8641,-2.588409,0.02906744,0.01347226,-0.005243614,9.800001,0
350.8521,-285.3816,-2.706848,0.02894409,0.01420423,-0.004954948,9.900002,0
350.4033,-286.4372,-2.677643,0.02772351,0.01482056,-0.005475091,10,0
350.2954,-288.1398,-2.851746,0.02612963,0.01548913,-0.005005835,10.1,0
349.4031,-290.9831,-3.514435,0.02315139,0.01732734,-0.005635345,10.2,0
347.8381,-291.3163,-4.499786,0.01950346,0.01919794,-0.008922772,10.3,0
346.9824,-290.9756,-5.36557,0.01684153,0.02053187,-0.0130785,10.4,0
346.1485,-291.4727,-6.011047,0.01399848,0.02112791,-0.01653068,10.5,0
345.4884,-292.1535,-6.430023,0.01233143,0.02110719,-0.01940038,10.6,0
345.7159,-292.6758,-7.261353,0.01164756,0.01971223,-0.02349033,10.7,0
345.8878,-292.3715,-8.637329,0.01154646,0.01834022,-0.02730784,10.8,0
346.1184,-291.5685,349.9706,0.01028935,0.01681896,-0.02828518,10.90001,0
345.7833,-292.5248,-9.353912,0.005945381,0.01626574,-0.02449922,11.00001,0
345.4736,-294.1544,-8.540985,0.001896008,0.01636905,-0.01980924,11.10001,0
345.8266,-297.0065,-7.15329,-0.001635808,0.01587071,-0.0158259,11.20001,0
346.3616,-299.3027,-6.001831,-0.002228629,0.01488444,-0.013828,11.30001,0
346.6705,-300.7469,-5.866486,-6.925315E-05,0.01432548,-0.01422192,11.40001,0
347.5046,-301.9448,-6.383331,0.003223211,0.01316369,-0.01482675,11.50001,0
348.3622,-303.4837,-5.980713,0.006827076,0.0124903,-0.01420302,11.60001,0
348.5006,-305.2532,-5.009827,0.008231457,0.01237861,-0.01224098,11.70001,0
348.5775,-308.4496,-3.359497,0.004845468,0.01197476,-0.007781992,11.80001,0
348.507,-312.1705,-1.554932,-0.002898799,0.01135198,-0.0009596869,11.90001,0
348.9955,-317.4026,-358.724,-0.01584564,0.009963521,0.008329162,12.00001,0
349.7079,-323.683,-355.7749,-0.03049368,0.008072914,0.0177031,12.10001,0
350.7359,-331.3533,-352.155,-0.04815926,0.005081739,0.02824806,12.20001,0
351.096,-336.9242,-349.6256,-0.06146681,0.002401619,0.03334011,12.30001,0
351.2284,-340.3947,-349.275,-0.07020183,0.001658507,0.03541601,12.40001,0
351.801,-342.4516,-350.2924,-0.07345335,0.001374516,0.03619602,12.50001,0
351.0265,-344.4248,-351.4856,-0.07466225,0.003306103,0.03585408,12.60001,0
349.5611,-345.5485,-353.1924,-0.07286794,0.006248178,0.03415303,12.70001,0
348.7982,-347.0741,-355.1745,-0.07051847,0.007609543,0.03467846,12.80001,0
348.551,-349.805,-356.6813,-0.06867807,0.008283392,0.03660851,12.90001,0
347.7911,-352.6904,-357.0225,-0.07055537,0.009851056,0.03746234,13.00001,0
347.6539,-354.8351,-358.5284,-0.07181223,0.01020763,0.03569096,13.10001,0
348.1259,-355.87,359.4611,-0.07141402,0.009495519,0.03280257,13.20001,0
348.7404,-355.6619,358.6259,-0.06951378,0.008877202,0.03085083,13.30001,0
349.2326,-354.3353,359.1612,-0.06700087,0.008339609,0.03082856,13.40001,0
349.28,-354.1044,359.2675,-0.06603928,0.008360339,0.03202299,13.50002,0
349.2187,-354.0612,358.8699,-0.06621434,0.008304632,0.03338568,13.60002,0
348.9444,-354.2964,358.8655,-0.06715691,0.008394023,0.03282907,13.70002,0
348.7878,-354.6452,359.2713,-0.06825113,0.008553892,0.03222053,13.80002,0
348.3958,-355.397,359.201,-0.06963803,0.008890744,0.03197138,13.90002,0
348.3677,-355.8409,358.9815,-0.0701934,0.009077153,0.03182951,14.00002,0
348.6513,-355.6275,358.9754,-0.07013993,0.008665785,0.03287998,14.10002,0
348.8603,-355.7289,358.9503,-0.07056566,0.008138104,0.03446135,14.20002,0
349.1885,-356.3429,358.8114,-0.07135972,0.007525626,0.03570862,14.30002,0
349.4931,-357.0715,359.1879,-0.07300584,0.006847288,0.0374767,14.40002,0
349.9162,-358.2762,359.3408,-0.0742213,0.006280358,0.03760846,14.50002,0
349.943,359.8207,359.3626,-0.07495193,0.006577777,0.03552416,14.60002,0
349.5822,357.6933,359.445,-0.07482654,0.007200893,0.03127103,14.70002,0
349.5169,355.5482,359.4796,-0.07451648,0.007141127,0.02680396,14.80002,0
350.4002,351.3482,0.4009387,-0.07671596,0.006288544,0.02229862,14.90002,0
350.2268,347.707,0.7007685,-0.07949515,0.006752896,0.01968559,15.00002,0
350.0813,345.205,0.7359813,-0.08114531,0.006857235,0.01756108,15.10002,0
349.6708,342.6997,0.678564,-0.08160765,0.007545636,0.01483037,15.20002,0
349.513,341.2173,0.009234236,-0.07948355,0.008155539,0.01092617,15.30002,0
349.5141,339.6526,359.4464,-0.07791331,0.007742192,0.00691442,15.40002,0
350.6425,338.0847,359.5359,-0.0776535,0.007139945,0.003486144,15.50002,0
350.9007,337.2982,359.571,-0.07749189,0.007015528,0.001594426,15.60002,0
351.213,336.1698,359.8407,-0.07641566,0.007306442,-0.0006696219,15.70002,0
352.8918,335.6367,359.8617,-0.07499366,0.005082361,-0.001607712,15.80002,0
356.4738,335.2033,359.8146,-0.07406075,-0.0001049428,-0.001513724,15.90002,0
358.7796,334.2552,359.2751,-0.07507447,-0.002941097,-0.0008381717,16.00002,0
358.2539,334.049,358.5629,-0.07500662,-0.002117976,-7.022265E-05,16.10003,0
357.6142,333.6721,358.1244,-0.07436649,-0.001085209,0.0005213013,16.20003,0
357.352,333.4792,358.0273,-0.07385143,-0.0006958281,0.000973356,16.30003,0
