XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
-358.5717,72.55697,-6.074036,0.09302458,-0.007646856,-0.05200701,7.099996,0
-359.2483,74.13845,-5.884186,0.08650648,-0.006456003,-0.0571513,7.199996,0
-0.3031311,76.06847,-5.771179,0.07999057,-0.004595111,-0.06118363,7.299995,0
-0.7087402,78.00315,-5.717163,0.07363439,-0.00407073,-0.06447861,7.399995,0
-0.3322144,79.58324,-5.726624,0.0671871,-0.004733315,-0.06607205,7.499995,0
-0.95224,80.44987,-5.63858,0.0615647,-0.004182828,-0.06758896,7.599995,0
-2.294769,80.65244,-5.572449,0.05605098,-0.002178355,-0.06858385,7.699995,0
-3.495972,79.92951,-5.469482,0.05262798,-0.0005094528,-0.06885874,7.799995,0
-4.434967,79.50233,-5.646698,0.05076262,0.001193332,-0.06874727,7.899995,0
-4.68924,78.37328,-5.638824,0.05032809,0.001386027,-0.06705683,7.999995,0
-5.007904,77.2948,-5.230042,0.05069216,0.001466578,-0.06504364,8.099995,0
-5.341339,76.22733,-4.983521,0.05135982,0.002029389,-0.06291617,8.199995,0
-5.359894,75.3902,-4.980164,0.05256275,0.00204341,-0.06138535,8.299995,0
-5.232208,75.01334,-4.902924,0.05357796,0.001813001,-0.06072839,8.399996,0
-5.281525,74.6435,-5.090088,0.05375773,0.001626593,-0.06078128,8.499996,0
-5.467194,74.40001,-5.313477,0.05392433,0.002017669,-0.06072534,8.599997,0
-5.703247,74.3778,-5.532898,0.05433317,0.002419928,-0.06066839,8.699997,0
-5.518463,73.97919,-5.667053,0.05468003,0.002146266,-0.05996541,8.799997,0
-5.479919,74.0439,-5.92041,0.05516607,0.001988961,-0.06062239,8.899998,0
-5.571106,74.08915,-6.090729,0.05563857,0.002187222,-0.06156696,8.999998,0
-5.642578,73.98454,-6.289215,0.05608118,0.002406406,-0.06220411,9.099998,0
-5.694519,74.0835,-6.366272,0.05644545,0.002573125,-0.06255355,9.199999,0
-5.769165,74.00827,-6.289886,0.05639623,0.002494601,-0.06205602,9.299999,0
-5.768494,73.87129,-6.182007,0.05616529,0.00255245,-0.06120158,9.4,0
-5.720428,73.64397,-6.056732,0.05609815,0.00253619,-0.06026363,9.5,0
-5.757538,73.61793,-5.959198,0.05583616,0.002439563,-0.05982316,9.6,0
-5.814514,73.49284,-5.976807,0.05566337,0.002539417,-0.05961243,9.700001,0
-5.828094,73.40208,-6.057343,0.05566267,0.002667286,-0.05973321,9.800001,0
-5.886078,73.4473,-6.046234,0.05597224,0.002643739,-0.05987589,9.900002,0
-5.947784,73.43189,-6.063202,0.05615216,0.002882804,-0.06012074,10,0
-5.936584,73.38667,-6.145264,0.05641149,0.003023384,-0.06029601,10.1,0
-5.935242,73.35521,-6.16922,0.05649212,0.002871398,-0.06040508,10.2,0
-5.973206,73.33315,-6.139771,0.05636618,0.003192937,-0.06072336,10.3,0
-5.935242,73.16295,-6.398956,0.05671155,0.003200699,-0.06134634,10.4,0
-5.87616,73.15056,-6.43222,0.05716067,0.002977881,-0.06160359,10.5,0
-5.903046,73.1088,-6.553467,0.05743753,0.003232454,-0.06186239,10.6,0
-6.040649,72.99517,-6.650055,0.05758136,0.003406511,-0.0617088,10.7,0
-5.996368,72.73976,-6.477386,0.05753103,0.00332629,-0.06095874,10.8,0
-6.044891,72.71582,-6.450104,0.05738948,0.003242159,-0.06071898,10.90001,0
-6.07019,72.62505,-6.440155,0.05735397,0.003139713,-0.05994902,11.00001,0
-6.027191,72.45791,-6.361572,0.05740236,0.0028488,-0.0590592,11.10001,0
-6.033173,72.43098,-6.318512,0.05741538,0.002868758,-0.05865835,11.20001,0
-6.081451,72.46711,-6.335724,0.0576921,0.002904846,-0.0584714,11.30001,0
-5.96936,72.4287,-6.280182,0.05803117,0.002738649,-0.0584318,11.40001,0
-6.03949,72.40015,-6.263702,0.0579524,0.002943525,-0.05870261,11.50001,0
-6.109344,72.39243,-6.260193,0.05766933,0.003150488,-0.05882119,11.60001,0
-6.143799,72.38502,-6.290375,0.05766615,0.003212522,-0.05872495,11.70001,0
-6.195404,72.19531,-6.155121,0.05730936,0.00324727,-0.05826751,11.80001,0
-6.44751,70.03506,-4.996521,0.0554713,0.004023802,-0.05401643,11.90001,0
-6.925201,65.73589,356.444,0.05212982,0.005383859,-0.04709995,12.00001,0
-7.242462,60.42418,357.8078,0.04677688,0.006590634,-0.03821512,12.10001,0
-7.613739,53.62708,359.2317,0.03956055,0.007670032,-0.02865242,12.20001,0
-7.845734,48.64147,0.1372763,0.03374491,0.008449262,-0.02249248,12.30001,0
-8.25943,44.22961,0.6524636,0.02827413,0.00920378,-0.01776634,12.40001,0
-8.77948,38.23633,1.009129,0.0221888,0.01008626,-0.01296331,12.50001,0
-9.208008,32.11756,1.406436,0.01551278,0.01047109,-0.008418111,12.60001,0
-9.103882,25.13133,1.88123,0.007637242,0.010495,-0.004416706,12.70001,0
-9.260223,19.08632,2.186636,0.0008761492,0.01090102,-0.002114099,12.80001,0
-9.44635,12.27421,2.481184,-0.007096188,0.01174264,-0.0001918422,12.90001,0
-9.329498,6.787764,2.939966,-0.01381692,0.01151619,0.0014841,13.00001,0
-8.97467,3.313384,3.443892,-0.01816113,0.01081016,0.002638172,13.10001,0
-8.865967,1.053866,3.68172,-0.02122578,0.01047459,0.003764851,13.20001,0
-9.182617,1.320624,3.325452,-0.02026982,0.01159931,0.005157623,13.30001,0
-8.933136,1.666538,2.88079,-0.01860068,0.01165996,0.004731749,13.40001,0
-8.868042,2.276468,2.46083,-0.01648765,0.01166857,0.002530602,13.50002,0
-8.874664,2.162944,2.093959,-0.01575638,0.01123072,0.0002391172,13.60002,0
-9.049011,2.437641,1.992707,-0.0153702,0.01139906,-0.002205286,13.70002,0
-9.406891,2.450107,1.930468,-0.01591939,0.01205033,-0.00486849,13.80002,0
-9.55603,2.189473,1.925445,-0.01753831,0.01218629,-0.006229553,13.90002,0
