XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
21.84826,25.53658,-2.837952,0.03359663,-0.03431925,-0.03424438,14.30002,0
21.01686,21.41978,-3.419525,0.02929797,-0.03324933,-0.03247756,14.40002,0
16.91675,7.305406,-6.077484,0.008523129,-0.02733811,-0.02669103,14.50002,0
14.6159,-9.352661,-7.825714,-0.01971261,-0.02461058,-0.02476899,14.60002,0
14.1246,-14.24011,-6.890839,-0.03203876,-0.02415345,-0.02381671,14.70002,0
14.13795,-15.56476,-5.647522,-0.03811876,-0.02423283,-0.02413414,14.80002,0
14.80951,-20.76099,-5.096527,-0.05075817,-0.02662791,-0.02495397,14.90002,0
17.35363,-26.57132,-4.813843,-0.06567534,-0.03287653,-0.02587852,15.00002,0
18.39643,-32.88684,355.8438,-0.08221357,-0.03754373,-0.02924473,15.10002,0
18.85592,-36.05701,355.9764,-0.09025534,-0.03899464,-0.03322203,15.20002,0
18.465,-36.70486,356.1115,-0.09317143,-0.03834994,-0.03597914,15.30002,0
17.85168,-37.17252,356.3139,-0.09387162,-0.03699489,-0.03892798,15.40002,0
14.9411,-37.33899,357.625,-0.09411108,-0.03130572,-0.0417502,15.50002,0
8.96491,-33.96768,359.7258,-0.08554792,-0.01622626,-0.04517653,15.60002,0
3.681212,-16.54828,2.846776,-0.05220732,-0.00150231,-0.04341026,15.70002,0
0.5182261,10.44286,3.253755,-0.00205604,0.007847675,-0.04792747,15.80002,0
-2.024323,40.41765,1.406431,0.05194376,0.01281404,-0.0726478,15.90002,0
-1.733734,57.75182,359.9167,0.08095606,0.01237182,-0.09865217,16.00002,0
1.408192,69.29272,-1.384277,0.0995042,0.006487209,-0.1207946,16.10003,0
6.045544,77.97311,-1.729645,0.1124115,-0.00211557,-0.1363658,16.20003,0
12.19116,86.25206,-1.283295,0.1226922,-0.01561444,-0.1528545,16.30003,0
16.49674,96.69513,-0.4907837,0.1293686,-0.02742272,-0.1752934,16.40003,0
20.19666,109.3128,-358.8708,0.1293033,-0.03789674,-0.2015071,16.50003,0
22.64671,117.6644,-358.1489,0.1247987,-0.04606288,-0.2217496,16.60003,0
24.57666,122.7693,-357.7233,0.1199424,-0.05296231,-0.2352619,16.70003,0
26.34624,125.1093,-357.4718,0.1158226,-0.05741311,-0.2413669,16.80003,0
26.85886,123.3828,-358.3159,0.1159187,-0.05758765,-0.2375635,16.90003,0
27.75742,98.8437,-4.199097,0.1266785,-0.05514894,-0.1992411,17.00003,0
26.0344,71.38908,-9.189575,0.1210275,-0.04904012,-0.1479082,17.10003,0
22.2428,51.11231,-11.3197,0.101859,-0.04023651,-0.1059672,17.20003,0
18.34817,37.76014,-10.58578,0.08035638,-0.03114078,-0.07967859,17.30003,0
16.02494,30.80758,-9.954742,0.06583166,-0.02666776,-0.06602713,17.40003,0
14.32459,28.23334,-8.275299,0.05630611,-0.02259485,-0.05528674,17.50003,0
12.10678,26.55332,-7.258179,0.05063633,-0.0176104,-0.0496501,17.60003,0
10.02251,27.0766,-6.328522,0.04952445,-0.01320607,-0.04924757,17.70003,0
5.682334,26.89331,-4.926422,0.04751082,-0.004291984,-0.05110762,17.80003,0
-0.4666443,28.71092,-3.347412,0.04630434,0.008057048,-0.05710901,17.90003,0
-3.651672,30.01155,-3.223236,0.04522511,0.01480604,-0.0635329,18.00003,0
-5.775024,29.96357,-2.618164,0.04271385,0.01975026,-0.0684661,18.10003,0
-9.062714,30.25599,-2.514191,0.03976724,0.02570673,-0.07475346,18.20003,0
-12.93573,33.1104,356.6358,0.03888962,0.03180008,-0.08434547,18.30003,0
-15.96335,37.256,355.8994,0.04006284,0.03659244,-0.09490215,18.40003,0
-20.33438,41.66404,355.5712,0.04014856,0.04302869,-0.106702,18.50003,0
-22.85596,43.98323,355.7687,0.03778976,0.04664687,-0.1151107,18.60003,0
-24.72858,44.84018,355.9065,0.03463794,0.04953361,-0.1208481,18.70004,0
-26.18826,45.26786,356.0747,0.03147296,0.05083105,-0.124791,18.80004,0
-26.49078,44.68482,356.2462,0.02985231,0.05107134,-0.1259269,18.90004,0
-24.89404,44.78692,356.0872,0.03162047,0.04877141,-0.1240961,19.00004,0
-23.74051,44.5456,356.0562,0.03364899,0.04704874,-0.121585,19.10004,0
-23.15289,44.07044,356.3456,0.03464773,0.04618307,-0.1197002,19.20004,0
-23.16971,44.0923,356.3966,0.03501277,0.04602218,-0.1184964,19.30004,0
-23.18658,44.34007,356.3929,0.03555008,0.04612726,-0.1179365,19.40004,0
-22.93448,45.08604,356.2105,0.03747784,0.04533178,-0.1182411,19.50004,0
-22.67188,46.0423,355.6405,0.03920113,0.04506931,-0.1193261,19.60004,0
-22.91266,46.02304,355.8789,0.03873383,0.04493861,-0.1201894,19.70004,0
-22.62192,45.31803,356.1897,0.03759104,0.04483728,-0.1193887,19.80004,0
-22.19788,44.61931,356.403,0.0372734,0.04416201,-0.1183033,19.90004,0
-22.03363,44.1852,356.5319,0.03717575,0.04380766,-0.1173425,20.00004,0
-22.10199,44.14058,356.5484,0.0373791,0.04351273,-0.1168786,20.10004,0
-22.10583,44.21199,356.421,0.0375551,0.04361676,-0.116381,20.20004,0
-21.83078,43.99871,356.4647,0.03820509,0.04307377,-0.1154609,20.30004,0
-21.60904,43.95073,356.2299,0.03948721,0.04282529,-0.1150551,20.40004,0
-21.47369,43.94651,356.2283,0.04044655,0.04230401,-0.1153817,20.50004,0
-21.6546,43.94928,356.1555,0.04088252,0.04260079,-0.1165405,20.60004,0
-21.76056,43.95564,356.0519,0.04105593,0.04263678,-0.1176098,20.70004,0
-21.94254,44.08078,355.9967,0.04074059,0.04289618,-0.1185925,20.80004,0
-22.10474,43.98965,356.0742,0.03959206,0.04328743,-0.1187433,20.90004,0
-22.1828,43.83925,356.2369,0.03858625,0.04342869,-0.1185005,21.00004,0
-21.95004,43.32057,356.6607,0.03508456,0.04370084,-0.1187111,21.10004,0
-22.26624,41.65984,357.707,0.02522488,0.04463603,-0.1215951,21.20004,0
-23.05853,39.21809,358.9636,0.01164217,0.04677546,-0.1279632,21.30005,0
-24.52698,37.27832,0.1161272,0.0002051163,0.04909392,-0.1372186,21.40005,1
-25.4346,36.67488,0.0804607,-0.008686053,0.05006279,-0.1471187,21.50005,0
-26.60129,36.92146,0.3324482,-0.01595273,0.05134444,-0.1572538,21.60005,0
-24.49368,36.06419,358.7958,-0.0168768,0.04949491,-0.1601439,21.70005,0
-22.99963,35.05434,358.8525,-0.01808485,0.04821811,-0.1599381,21.80005,0
-23.71713,34.00462,359.5861,-0.01935308,0.04878004,-0.1560944,21.90005,0
-23.49902,31.36692,0.7231578,-0.02147822,0.04795061,-0.1486142,22.00005,0
-23.57913,27.66746,1.576643,-0.02374243,0.04827598,-0.1404063,22.10005,0
-24.86169,25.14081,1.854168,-0.02372061,0.04911935,-0.1357825,22.20005,0
-25.27539,23.26628,1.599457,-0.02408691,0.04942857,-0.1314002,22.30005,0
-24.09802,18.41575,2.552802,-0.02751983,0.04830178,-0.124882,22.40005,0
-19.78513,9.839201,4.250479,-0.03540291,0.04280327,-0.1149659,22.50005,0
-15.60306,2.135179,4.966081,-0.04269635,0.03709866,-0.1074056,22.60005,0
-16.84235,3.738543,3.471779,-0.036656,0.03824368,-0.1069454,22.70005,0
-15.59647,8.942977,1.259543,-0.02474226,0.03662609,-0.107087,22.80005,0
-13.07834,14.45306,0.4361739,-0.01251944,0.0331204,-0.1073385,22.90005,0
-8.072052,20.87688,0.3526345,0.0002151243,0.02624002,-0.1060441,23.00005,0
-4.549042,29.09759,2.458379,0.006106317,0.02241048,-0.1084537,23.10005,0
-4.542328,29.62892,1.735297,0.005742637,0.02138558,-0.1109938,23.20005,0
-4.040436,29.61373,1.975377,0.004887037,0.02019237,-0.1101651,23.30005,0
-3.879974,29.80842,2.074089,0.004882855,0.01972673,-0.1085992,23.40005,0
-4.687103,30.10483,1.890044,0.006022394,0.02081127,-0.1087097,23.50005,0
-5.552673,30.4032,1.558869,0.00803005,0.02207703,-0.1093248,23.60005,0
-5.787079,30.27002,1.302356,0.009509869,0.02230227,-0.109173,23.70005,0
-5.940186,30.05114,1.68444,0.009823423,0.02223917,-0.1096712,23.80005,0
-6.473297,30.13204,1.630178,0.00925727,0.02348559,-0.1107833,23.90005,0
-5.895752,30.20978,1.498465,0.009746194,0.02224859,-0.1105307,24.00006,0
-5.536133,29.85189,1.536115,0.008852022,0.02132374,-0.1098151,24.10006,0
-5.520538,29.87486,1.532328,0.007891944,0.02158633,-0.1094288,24.20006,0
-3.578827,31.09178,0.5832948,0.0102334,0.01863215,-0.1088658,24.30006,0
0.9543813,31.9016,-1.80246,0.0115947,0.01218102,-0.1065442,24.40006,0
6.977872,32.14162,-2.764099,0.01375121,0.001117731,-0.1039937,24.50006,0
10.19104,32.69254,-2.762573,0.01619747,-0.005159255,-0.1019623,24.60006,0
11.83358,34.43501,-3.569824,0.02101433,-0.009091957,-0.1025871,24.70006,0
14.13254,37.57375,-4.342285,0.0289063,-0.01401665,-0.1042449,24.80006,0
