XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
-0.3672791,-3.570496,-0.1097717,-0.005258903,-8.796471E-05,-0.0017786,5.999997,0
-0.3474121,-3.555786,-0.1096802,-0.005267475,-0.0001322466,-0.001818975,6.099997,0
-0.324585,-3.541718,-0.1033936,-0.00520448,-0.0001516494,-0.001679197,6.199996,0
-0.2074585,-3.465027,-0.1543884,-0.005194347,-0.0003397854,-0.001432964,6.299996,0
-0.1652832,-3.52243,-0.1255798,-0.00552104,-0.0004130981,-0.001282867,6.399996,0
-0.005767822,-3.57196,-0.1116028,-0.005510181,-0.0006493418,-0.001276042,6.499996,0
0.1550656,-3.577118,-0.08453369,-0.005448271,-0.0008403271,-0.000988479,6.599996,0
0.4298839,-3.67926,-0.06231689,-0.005583033,-0.001361521,-0.0005919137,6.699996,0
1.004532,-3.944794,0.09651763,-0.006087743,-0.002367469,-0.0005122691,6.799996,0
1.438204,-4.540405,0.3236876,-0.007184885,-0.003100054,-0.000217705,6.899996,0
1.695944,-4.77832,0.5127996,-0.008139753,-0.00341241,0.0003504914,6.999996,0
1.767592,-4.875519,0.6285247,-0.008803334,-0.003483162,0.0007696338,7.099996,0
2.112519,-5.208344,0.8289549,-0.009700503,-0.004054699,0.0007355786,7.199996,0
2.691524,-5.860107,1.015264,-0.01114071,-0.005087879,0.0005257642,7.299995,0
3.427694,-6.72998,1.106483,-0.0127336,-0.006141976,0.001055943,7.399995,0
3.82035,-6.795227,1.203589,-0.01346115,-0.006772066,0.001815178,7.499995,0
3.910029,-6.679016,1.20709,-0.01362976,-0.0067613,0.002375964,7.599995,0
4.076048,-6.742889,1.202084,-0.01338861,-0.007069193,0.002366298,7.699995,0
4.153693,-6.651093,1.124185,-0.01316504,-0.007438303,0.002376755,7.799995,0
4.273376,-6.608734,0.9981989,-0.01259722,-0.007542868,0.002547581,7.899995,0
4.44428,-6.555939,0.9008577,-0.01233164,-0.007926837,0.003059067,7.999995,0
4.529774,-6.390106,0.8280109,-0.0119117,-0.007939698,0.003450495,8.099995,0
4.566273,-6.242889,0.6876752,-0.01143441,-0.007962099,0.003462472,8.199995,0
4.524295,-6.074402,0.5717303,-0.0108588,-0.007867839,0.003395817,8.299995,0
4.5444,-6.005005,0.5347154,-0.01035806,-0.007983882,0.003068713,8.399996,0
4.540577,-5.900757,0.4576962,-0.009967229,-0.007853827,0.003445885,8.499996,0
4.649654,-5.840881,0.3156753,-0.009647548,-0.008038982,0.00366213,8.599997,0
4.697906,-5.775238,0.2975781,-0.009540901,-0.008128813,0.00415511,8.699997,0
4.617858,-5.775208,0.3132478,-0.009801678,-0.007987231,0.004237292,8.799997,0
4.432724,-5.745636,0.3565609,-0.009829279,-0.007811274,0.003977858,8.899998,0
3.996736,-5.71875,0.4559371,-0.009907976,-0.00698744,0.003431962,8.999998,0
3.257721,-5.585114,0.6409374,-0.00996742,-0.005658821,0.002806937,9.099998,0
2.424818,-5.209595,0.8911229,-0.009857439,-0.004213757,0.002021424,9.199999,0
1.819696,-4.411682,1.054045,-0.00922671,-0.003172525,0.001639635,9.299999,0
1.403892,-2.941772,1.073438,-0.007433392,-0.002541619,0.001596119,9.4,0
0.8989488,-1.730682,1.122305,-0.005758639,-0.001754732,0.001213678,9.5,0
0.5786136,-1.585114,1.148853,-0.005191747,-0.001336414,0.0008866709,9.6,0
0.2905353,-1.713623,1.268821,-0.005391584,-0.0008597188,0.00055066,9.700001,0
0.1196209,-1.612671,1.301934,-0.005530584,-0.0005551747,0.0003253977,9.800001,0
-0.07608032,-1.241364,1.470674,-0.005727749,-0.0001182471,0.0002314796,9.900002,0
-0.5557861,-0.5561829,1.797455,-0.005466423,0.0006344846,0.0002770558,10,0
-0.993866,0.46351,2.026282,-0.004861437,0.001320813,0.0003693534,10.1,0
-1.452423,2.993321,1.902145,-0.002142675,0.002025606,0.0007897674,10.2,0
-2.423401,7.079305,1.913805,0.002756886,0.003366203,0.000792997,10.3,0
-3.821899,10.48424,1.956129,0.007049797,0.005404998,0.0003361451,10.4,0
-4.230499,11.1649,2.16281,0.00829716,0.006246264,6.075902E-05,10.5,0
-5.12262,11.03739,2.334076,0.007814389,0.007708473,0.0001041749,10.6,0
-5.421814,10.66394,2.40073,0.006609159,0.008136106,-0.0004783068,10.7,0
-5.90921,9.147578,2.637319,0.003940227,0.0088373,-0.0003567501,10.8,0
-6.645081,7.185023,3.36873,-8.401647E-05,0.01015056,-0.0001029628,10.90001,0
-7.77356,4.966606,3.939499,-0.004536826,0.01180647,0.0001298864,11.00001,0
-8.975403,3.164339,4.475054,-0.008635618,0.01388158,0.0008696512,11.10001,0
-9.332458,1.72876,4.849464,-0.01229065,0.01413137,0.001804563,11.20001,0
-8.746063,1.073988,4.973742,-0.01438157,0.01344837,0.002628008,11.30001,0
-8.545532,359.8694,5.176843,-0.01631222,0.01306339,0.002593534,11.40001,0
-8.481049,-1.167816,5.183168,-0.01733924,0.01275818,0.002279674,11.50001,0
-8.184021,-1.501862,5.138283,-0.01743823,0.01234201,0.001737414,11.60001,0
-7.934418,-1.141724,4.891238,-0.01670548,0.01184344,0.001640843,11.70001,0
-7.60437,-1.020142,4.68225,-0.01579218,0.01142624,0.001922096,11.80001,0
-7.258911,-1.106445,4.58676,-0.01539948,0.01083255,0.002302827,11.90001,0
-7.166748,-1.065735,4.480575,-0.01505588,0.0106897,0.002063038,12.00001,0
-7.193298,-0.8778381,4.292013,-0.01417853,0.01072686,0.001694354,12.10001,0
-7.218689,-0.883667,4.279403,-0.01387736,0.01077965,0.001253824,12.20001,0
-7.212677,-1.122223,4.362247,-0.014094,0.01082905,0.00134602,12.30001,0
-6.935394,-1.507965,4.337151,-0.01461901,0.01035625,0.001559073,12.40001,0
-6.651184,-2.108734,4.556028,-0.01574934,0.00989673,0.001401723,12.50001,0
-6.521362,-2.715851,4.747959,-0.01720094,0.009859804,0.0009960408,12.60001,0
-6.412201,-2.738281,4.817173,-0.01772056,0.009723595,0.0005645624,12.70001,0
-6.330902,-2.641785,4.68724,-0.01737524,0.009514707,0.0005187462,12.80001,0
-6.283447,-2.46225,4.514548,-0.01676359,0.009677322,0.0008682393,12.90001,0
-6.047943,-2.25119,4.314743,-0.01558361,0.009354284,0.001255546,13.00001,0
-5.983032,-1.993011,4.022861,-0.01449995,0.009056872,0.0009190509,13.10001,0
-6.043671,-1.630249,3.74725,-0.01330312,0.009162248,0.0007074018,13.20001,0
-6.010162,-1.388397,3.532476,-0.01201315,0.0089007,0.0008270295,13.30001,0
-6.027283,-1.196503,3.40838,-0.01124457,0.00885396,0.0008779441,13.40001,0
-6.041595,-1.160889,3.377932,-0.01085937,0.008855331,0.0009599121,13.50002,0
-5.945892,-1.219604,3.436485,-0.01109885,0.008785791,0.001094788,13.60002,0
-6.10199,-1.451294,3.635607,-0.01204086,0.009036423,0.0005144703,13.70002,0
-6.202911,-1.678894,3.802054,-0.01316016,0.009153402,5.478068E-05,13.80002,0
-6.403961,-1.832092,3.99528,-0.01395208,0.009623059,-0.0001132539,13.90002,0
-6.879242,-1.825897,4.12673,-0.01430714,0.01039588,-0.0003259986,14.00002,0
-7.440979,-1.785736,4.316787,-0.01432372,0.01139008,-0.000175991,14.10002,0
-8.324249,-1.820282,4.560149,-0.01458003,0.0128477,-0.0003940207,14.20002,0
-8.846191,-1.917603,4.668214,-0.015006,0.01371539,-0.000711619,14.30002,0
-8.881653,-2.017365,4.732282,-0.01570458,0.01390967,-0.001017601,14.40002,0
-8.837189,-2.088013,4.791985,-0.01621453,0.01356915,-0.0009297273,14.50002,0
-8.940002,-2.203461,4.908711,-0.01630986,0.01371427,-0.001180399,14.60002,0
-8.910461,-2.235931,4.934248,-0.0164763,0.01365076,-0.001110264,14.70002,0
-8.904663,-2.19281,4.902764,-0.01643175,0.01359505,-0.001247375,14.80002,0
-8.935089,-2.216675,4.927891,-0.01644343,0.01366741,-0.001241144,14.90002,0
-8.875458,-2.250092,4.964656,-0.01646878,0.0135514,-0.00136194,15.00002,0
-8.831726,-2.229431,4.953135,-0.01630979,0.01353754,-0.001375701,15.10002,0
-8.782349,-2.161987,4.893173,-0.01614864,0.01323473,-0.001363635,15.20002,0
-8.536102,-2.159546,4.929503,-0.0163318,0.01273369,-0.001626745,15.30002,0
-8.362152,-2.18222,4.939919,-0.01622266,0.01250593,-0.001865133,15.40002,0
-8.283295,-2.163818,4.892662,-0.01617326,0.01253986,-0.001611365,15.50002,0
-8.278839,-2.160583,4.865916,-0.01596597,0.01232904,-0.001651019,15.60002,0
-8.251312,-2.164215,4.881187,-0.01596959,0.01234753,-0.001752203,15.70002,0
-8.24942,-2.163116,4.891115,-0.01587504,0.01231153,-0.001944774,15.80002,0
-8.23407,-2.095245,4.810437,-0.01580697,0.01229686,-0.001994793,15.90002,0
-8.20813,-2.10083,4.826395,-0.01603494,0.01222429,-0.002050753,16.00002,0
-8.273193,-2.167236,4.874614,-0.0162202,0.01243197,-0.002111359,16.10003,0
-8.228546,-2.175323,4.856222,-0.01612965,0.01230893,-0.002123556,16.20003,0
-8.225098,-2.128815,4.772367,-0.01614549,0.01244364,-0.002150752,16.30003,0
-8.269196,-2.161743,4.794125,-0.01609431,0.01244738,-0.002229111,16.40003,0
-8.256287,-2.198669,4.826996,-0.01595659,0.0123594,-0.002332115,16.50003,0
-8.264435,-2.198364,4.801939,-0.01595742,0.01236798,-0.002563317,16.60003,0
-8.221649,-2.205902,4.778111,-0.0160903,0.01230358,-0.002517325,16.70003,1
-8.217285,-2.287628,4.837094,-0.01647961,0.01226436,-0.002441877,16.80003,0
-8.225067,-2.296722,4.839179,-0.01663469,0.0122422,-0.002762466,16.90003,0
-8.202698,-2.220093,4.764032,-0.01650547,0.01228657,-0.002646052,17.00003,0
-8.149933,-2.194397,4.718962,-0.01632734,0.0121931,-0.002497858,17.10003,0
-8.127045,-2.255981,4.768357,-0.01665829,0.01213051,-0.002533575,17.20003,0
-8.102081,-2.259125,4.779161,-0.01651019,0.01197187,-0.002627205,17.30003,0
-8.113251,-2.227814,4.756395,-0.01636941,0.01221997,-0.002722496,17.40003,0
-8.076752,-2.222504,4.745292,-0.01646846,0.01199054,-0.002643612,17.50003,0
-8.047821,-2.308411,4.825098,-0.01671828,0.01202497,-0.002673536,17.60003,0
-8.03775,-2.408997,4.905221,-0.01708562,0.01209165,-0.002845168,17.70003,0
-7.915985,-2.389771,4.894608,-0.01738411,0.01200587,-0.0023734,17.80003,0
-7.900909,-2.474121,4.938923,-0.01749965,0.01178939,-0.002318409,17.90003,0
-7.873352,-2.495911,4.965166,-0.01730581,0.01155605,-0.002156978,18.00003,0
-7.831207,-2.420227,4.890374,-0.01689675,0.01159338,-0.001923634,18.10003,0
-7.806152,-2.346497,4.839491,-0.01680207,0.01155061,-0.00205598,18.20003,0
-7.797241,-2.348145,4.827212,-0.0166744,0.01149136,-0.001991696,18.30003,0
-7.771606,-2.338074,4.826643,-0.01661756,0.01147154,-0.001851142,18.40003,0
-7.733093,-2.265045,4.76727,-0.01644254,0.01141959,-0.001777997,18.50003,0
-7.683258,-2.279816,4.763583,-0.01666923,0.01130426,-0.001817679,18.60003,0
-7.596649,-2.296844,4.768002,-0.01667963,0.01117365,-0.001796496,18.70004,0
-7.539063,-2.269348,4.724376,-0.01637886,0.01089747,-0.001743237,18.80004,0
-7.545502,-2.204224,4.6436,-0.01605397,0.01101462,-0.001604695,18.90004,0
-7.519867,-2.164215,4.601019,-0.01581555,0.01100825,-0.001581732,19.00004,0
-7.527405,-2.1008,4.538314,-0.01552123,0.01100286,-0.00162292,19.10004,0
-7.477203,-1.975922,4.404263,-0.01505302,0.01100736,-0.001636166,19.20004,0
-7.450989,-1.900208,4.312328,-0.01470719,0.01110233,-0.001642127,19.30004,0
-7.451935,-1.873016,4.223234,-0.014367,0.01102806,-0.001817888,19.40004,0
-7.451416,-1.81485,4.158207,-0.01399217,0.01094677,-0.001885877,19.50004,0
-7.407654,-1.773529,4.053236,-0.01366052,0.01106081,-0.001666308,19.60004,0
-7.359741,-1.712372,3.971099,-0.01349788,0.01091818,-0.00166892,19.70004,0
-7.123413,-1.742737,3.953521,-0.01330896,0.01049447,-0.001825879,19.80004,0
-6.570038,-1.777283,3.912595,-0.01323608,0.009593097,-0.001524071,19.90004,0
-6.375977,-1.756989,3.814641,-0.01321235,0.009382516,-0.001009309,20.00004,0
-5.814667,-1.667999,3.716726,-0.01304738,0.008589574,-0.0004821585,20.10004,0
-4.781647,-1.393127,3.536302,-0.01249904,0.006978836,-2.916122E-05,20.20004,0
-4.721283,-1.244141,3.391167,-0.01181545,0.006881995,0.0003430225,20.30004,0
-4.646149,-1.125916,3.244078,-0.011292,0.006830437,0.0002977368,20.40004,0
-4.33667,-0.8891602,3.051996,-0.01065007,0.006148471,0.0002708642,20.50004,0
-4.338196,-0.4611511,2.861487,-0.009612363,0.006009471,0.0002145373,20.60004,0
-4.215088,-0.2456055,2.68672,-0.008719638,0.005754921,0.0007129245,20.70004,0
-3.966095,-0.08895874,2.565601,-0.008068729,0.005271344,0.001167737,20.80004,0
-3.875,359.9932,2.500256,-0.007663018,0.005139668,0.001275269,20.90004,0
-3.800781,0.1157598,2.396782,-0.007047965,0.00498398,0.00134351,21.00004,0
-3.74884,0.1410927,2.336672,-0.006812457,0.005032178,0.001510186,21.10004,0
-3.62558,0.252016,2.260702,-0.006858737,0.004740988,0.001561378,21.20004,0
-3.536072,0.3479593,2.1749,-0.006644186,0.004643248,0.001861435,21.30005,0
-3.545166,0.3949329,2.124155,-0.006184217,0.004604754,0.002165277,21.40005,0
-3.401184,0.5550441,1.988795,-0.005486104,0.004320004,0.00224851,21.50005,0
-3.240082,0.6516955,1.857253,-0.005353197,0.004187613,0.002420684,21.60005,0
-3.280884,0.7738944,1.778811,-0.004934327,0.004417603,0.002300191,21.70005,0
-3.237213,0.8609099,1.666176,-0.004222572,0.004350634,0.002256572,21.80005,0
-3.121521,0.9442392,1.527984,-0.003914703,0.003935996,0.002458461,21.90005,0
-3.112762,1.036418,1.440782,-0.003675583,0.004094051,0.002400032,22.00005,0
-3.063965,1.098779,1.360657,-0.003316946,0.00407207,0.002547018,22.10005,0
-2.928955,1.17635,1.247296,-0.002872054,0.003808988,0.002559352,22.20005,0
-2.887726,1.240257,1.178993,-0.002328775,0.003628063,0.00267478,22.30005,0
-2.87439,1.270324,1.155549,-0.002203532,0.003630941,0.002797304,22.40005,0
-2.848541,1.249157,1.176615,-0.002206892,0.003532393,0.002721005,22.50005,0
-2.790527,1.218582,1.100108,-0.002188842,0.00353575,0.002715088,22.60005,0
-2.779449,1.24159,1.031118,-0.002078041,0.00347193,0.002726178,22.70005,0
-2.835266,1.257308,0.9920358,-0.001924839,0.00354243,0.002572921,22.80005,0
-2.832336,1.29861,0.9373245,-0.001606058,0.003574257,0.002560967,22.90005,0
-2.768555,1.44296,0.8339149,-0.001064353,0.003488561,0.002496314,23.00005,0
-2.808929,1.456535,0.7707702,-0.0009991527,0.003588867,0.002371812,23.10005,0
-2.805756,1.447469,0.7834513,-0.0009666793,0.003530076,0.00211712,23.20005,0
-2.81488,1.447691,0.7591829,-0.000999812,0.003531956,0.002089663,23.30005,0
-2.749847,1.46506,0.7379895,-0.001048937,0.003412723,0.002157315,23.40005,0
-2.766357,1.411168,0.80351,-0.001242694,0.003399796,0.002188913,23.50005,0
-2.831696,1.353479,0.8466035,-0.00151703,0.003516705,0.001926376,23.60005,0
-2.836365,1.373265,0.7995844,-0.001518759,0.003670795,0.001998944,23.70005,0
-2.852997,1.430018,0.786173,-0.001500722,0.003716832,0.001823158,23.80005,0
-3.004852,1.386211,0.8590468,-0.00166499,0.003886483,0.001782111,23.90005,0
-3.213409,1.642853,0.9056674,-0.00146256,0.004255216,0.00185627,24.00006,0
-2.677368,3.492249,0.6685042,0.000964243,0.003224563,0.002057574,24.10006,0
-1.88739,5.883599,0.2971393,0.00441891,0.001978858,0.003085926,24.20006,0
-0.9597168,9.758886,359.9313,0.01012187,0.0006396816,0.004719851,24.30006,0
0.4956092,15.48059,-0.09048462,0.01793279,-0.002050332,0.006667553,24.40006,0
2.662427,20.41798,-359.9262,0.02538404,-0.005256608,0.009497803,24.50006,0
3.02817,23.96032,-0.2490845,0.03181444,-0.006230302,0.009426076,24.60006,0
3.777627,27.0605,-0.2698059,0.03752488,-0.007784372,0.008432386,24.70006,0
4.594935,28.82874,-0.2506714,0.04138497,-0.009295317,0.007824163,24.80006,0
4.404743,29.36798,-0.8979187,0.04399021,-0.009036774,0.006251969,24.90006,0
4.501434,29.88198,-1.171051,0.04533906,-0.009144026,0.005224595,25.00006,0
4.797286,30.11073,-0.9999695,0.04570254,-0.009834399,0.006219862,25.10006,0
4.393389,30.25755,-1.154968,0.04604704,-0.008996803,0.006881228,25.20006,0
3.984219,30.75198,-1.353546,0.04673121,-0.008235044,0.006459476,25.30006,0
3.371538,31.56514,-1.494476,0.04797217,-0.007506854,0.004712125,25.40006,0
2.889428,32.50628,-1.714325,0.04919098,-0.006694558,0.003140759,25.50006,0
