XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
4.878464,14.24484,1.513396,-0.1991179,-0.06723345,-0.1765284,17.90003,0
4.356559,11.57637,1.156806,-0.2027606,-0.06634349,-0.1770322,18.00003,0
3.950022,8.533124,1.067264,-0.2082114,-0.06561723,-0.1779652,18.10003,0
4.732423,8.350444,0.3857576,-0.2104928,-0.0660609,-0.1779367,18.20003,0
4.525495,8.425118,0.3701055,-0.2107481,-0.0654676,-0.1776558,18.30003,0
4.099859,8.389766,-359.705,-0.2108494,-0.06466565,-0.1775326,18.40003,0
3.934497,8.239351,0.4322135,-0.2108072,-0.06433065,-0.177674,18.50003,0
3.624913,8.054484,0.4277664,-0.2106239,-0.06380534,-0.1778525,18.60003,0
3.074008,7.854245,0.2263751,-0.2102918,-0.06304275,-0.1780601,18.70004,0
2.653289,7.666945,-359.891,-0.2104307,-0.06234872,-0.1783304,18.80004,0
2.544077,7.333573,-359.9329,-0.2108816,-0.06223411,-0.1786554,18.90004,0
2.394896,7.419997,-359.9186,-0.2108894,-0.06220498,-0.1786911,19.00004,0
2.368602,7.50776,-359.9065,-0.210831,-0.06198026,-0.1789689,19.10004,0
2.471575,7.543529,-359.9781,-0.2104686,-0.0621629,-0.1789656,19.20004,0
2.419539,7.405176,-359.9468,-0.2106128,-0.06210885,-0.1788814,19.30004,0
2.496801,7.199505,-359.9085,-0.2111408,-0.06226267,-0.1787815,19.40004,0
2.504632,7.061269,0.1798571,-0.2115317,-0.0623317,-0.1786966,19.50004,0
2.548961,6.961171,-359.8889,-0.2118484,-0.06215975,-0.178511,19.60004,0
2.578649,6.802884,-359.8855,-0.2121525,-0.06244259,-0.1785515,19.70004,0
2.724107,6.76015,-359.8444,-0.2122952,-0.06261954,-0.1785671,19.80004,0
2.738028,6.722471,0.1903223,-0.2122581,-0.06263328,-0.1784692,19.90004,0
2.842932,6.634993,0.1674756,-0.2123611,-0.06288663,-0.178394,20.00004,0
2.992905,6.661374,-359.8402,-0.2124367,-0.06321539,-0.1782852,20.10004,0
3.263583,6.680543,-359.8588,-0.2124948,-0.06363145,-0.1781007,20.20004,0
3.452639,6.823699,-359.9456,-0.2119699,-0.06397378,-0.1776488,20.30004,0
3.538063,6.863824,-0.02322388,-0.2117364,-0.0642101,-0.1775927,20.40004,0
3.43338,6.717874,-0.0949707,-0.211719,-0.06395356,-0.1777198,20.50004,0
3.571352,6.447223,-0.1697388,-0.2120344,-0.06407046,-0.1779634,20.60004,0
3.699194,6.451045,-0.177063,-0.2119599,-0.06434887,-0.177989,20.70004,0
3.885057,6.449663,-0.12677,-0.2120929,-0.06473727,-0.1777431,20.80004,0
3.959561,6.406942,-0.05096436,-0.2122471,-0.06477262,-0.177483,20.90004,0
4.061936,6.350419,-359.9788,-0.2127009,-0.064783,-0.1771764,21.00004,0
4.129873,6.30208,-359.9862,-0.2128049,-0.06507602,-0.1771926,21.10004,0
4.066814,6.305462,-359.9759,-0.2126393,-0.06497885,-0.1772051,21.20004,0
3.782837,6.282664,-360.001,-0.2125314,-0.06451254,-0.1773443,21.30005,0
2.481112,5.129746,-0.5949402,-0.2143353,-0.06248161,-0.1770483,21.40005,0
0.9107345,2.201497,-1.61264,-0.2172785,-0.06026298,-0.1771386,21.50005,0
0.145775,0.9764866,-1.659119,-0.2192175,-0.05907448,-0.177597,21.60005,0
-0.3178101,0.6403162,-1.338654,-0.2199559,-0.05816717,-0.178147,21.70005,0
-0.4896851,0.705121,-1.202545,-0.2201278,-0.05775965,-0.1789908,21.80005,0
-0.306366,0.8539218,-1.132935,-0.220425,-0.0579288,-0.17964,21.90005,0
0.7688847,1.495692,-1.040131,-0.2197668,-0.05964397,-0.1798185,22.00005,0
1.576359,2.910126,-0.9469604,-0.2180732,-0.0608694,-0.1794596,22.10005,0
2.079132,4.298057,-0.6629028,-0.2159605,-0.0617132,-0.1795809,22.20005,0
2.102453,5.178819,-0.01708984,-0.2149135,-0.06170002,-0.1803152,22.30005,0
1.975012,5.519315,0.2046746,-0.2146043,-0.06110533,-0.180966,22.40005,0
1.964076,5.474945,0.1618369,-0.2145479,-0.06103305,-0.1815005,22.50005,0
1.875815,5.802725,0.1719602,-0.2142083,-0.0607161,-0.1822052,22.60005,0
1.33605,6.067904,0.2939558,-0.2139497,-0.05960183,-0.1825191,22.70005,0
0.8282105,5.602097,0.3702578,-0.2146617,-0.05876456,-0.1829215,22.80005,0
0.6258219,5.354231,0.4203096,-0.2153068,-0.0585158,-0.1831136,22.90005,0
0.1925147,5.36406,0.4923908,-0.2156504,-0.05792161,-0.1834017,23.00005,0
-0.2885437,6.187034,0.5455633,-0.2144266,-0.05702576,-0.1844608,23.10005,0
-0.7585144,8.193099,0.5222936,-0.2113427,-0.0559886,-0.1857638,23.20005,0
-1.046326,13.16978,0.6489036,-0.2036572,-0.0551452,-0.1879761,23.30005,0
-1.214294,24.5507,1.228199,-0.1878734,-0.0548313,-0.1941566,23.40005,0
-1.78598,37.92534,1.432896,-0.1707415,-0.05405101,-0.2045837,23.50005,0
-2.858185,49.21166,0.7627797,-0.1567636,-0.05315239,-0.2170465,23.60005,0
-4.183044,59.12767,0.7120882,-0.1473039,-0.05169231,-0.229914,23.70005,0
-3.711731,67.12591,0.8877078,-0.1407069,-0.0524312,-0.2410737,23.80005,0
-2.900665,73.45995,0.1271099,-0.1337432,-0.05334876,-0.2522556,23.90005,0
-3.523651,75.02432,359.7274,-0.1297515,-0.05163324,-0.2575431,24.00006,0
-5.971191,76.23796,359.0771,-0.1273893,-0.04816427,-0.2622402,24.10006,0
-6.009491,77.40988,358.7607,-0.1262746,-0.04801917,-0.2665701,24.20006,0
-5.672485,78.23775,358.4545,-0.1254084,-0.04833971,-0.2696232,24.30006,0
-5.596527,78.89831,358.2263,-0.1251322,-0.04788839,-0.2722855,24.40006,0
-5.763916,79.36852,358.3263,-0.1252335,-0.04755149,-0.2737902,24.50006,0
-5.660187,79.5347,358.2993,-0.1249375,-0.04767748,-0.2743865,24.60006,0
-5.573029,79.70426,358.3696,-0.1241932,-0.04798373,-0.2747684,24.70006,0
-5.510651,79.69577,358.3243,-0.123551,-0.04825596,-0.2745197,24.80006,0
-5.4664,79.46304,358.3872,-0.1236553,-0.04832393,-0.2736593,24.90006,0
-5.332428,78.29784,358.5146,-0.1241746,-0.04879409,-0.2712168,25.00006,0
-5.261261,77.00296,358.9214,-0.1247223,-0.04897333,-0.2679702,25.10006,0
-5.28537,70.53606,359.2811,-0.1276266,-0.04848096,-0.2574203,25.20006,0
-5.029053,53.25005,359.7705,-0.1396502,-0.04797436,-0.2335902,25.30006,0
-6.132019,28.89447,359.0056,-0.1662066,-0.04662855,-0.2095978,25.40006,0
-6.779175,13.47293,359.8972,-0.1883813,-0.04600513,-0.1983434,25.50006,0
-6.50058,6.288772,1.470496,-0.2038123,-0.04702027,-0.1920906,25.60006,0
-6.355103,2.562608,2.117706,-0.2127695,-0.0476457,-0.1878783,25.70006,0
-6.069031,0.9555596,2.512051,-0.21817,-0.04845349,-0.1855207,25.80006,0
-5.759827,359.9232,2.757726,-0.2220372,-0.04900901,-0.1846094,25.90006,0
-5.765045,-0.7835083,3.160228,-0.224382,-0.04895893,-0.1848717,26.00006,0
-5.698761,-1.173004,3.216273,-0.22539,-0.04899074,-0.1851324,26.10006,0
-5.584137,-1.072174,3.115115,-0.2250747,-0.0492626,-0.1851914,26.20006,0
-5.499817,-0.9673767,2.994511,-0.2248376,-0.0495155,-0.1849944,26.30006,0
-5.347412,-0.7435608,2.872181,-0.2242742,-0.0496976,-0.1844583,26.40006,0
-5.390045,-0.5494385,2.813992,-0.2237627,-0.04980163,-0.1842806,26.50006,0
-5.462646,0.04948966,2.620965,-0.2227222,-0.04963391,-0.1843344,26.60007,0
-5.457123,0.79275,2.507989,-0.2213233,-0.04952664,-0.1845447,26.70007,0
-5.440002,2.128875,2.24773,-0.2191799,-0.04944108,-0.185074,26.80007,0
-5.222321,5.265306,1.912348,-0.2139687,-0.04966107,-0.1863417,26.90007,0
